,superficie,lat,lng,time_ctrl,personal,medios,TMEDIA,RACHA,SOL,Año,PRES_RANGE,target
7189,4.0,41.923662,-7.213416,1.38,12,2,2.5,8.3,5.3,2005,3.20000000000005,1
7190,2.0,42.395076,-6.909229,1.2,10,1,2.5,8.3,5.3,2005,3.20000000000005,1
7191,3.0,42.362881,-7.414612,0.5,6,1,2.5,8.3,5.3,2005,3.20000000000005,1
7192,2.5,42.362881,-7.414612,0.4,5,0,2.5,8.3,5.3,2005,3.20000000000005,1
7193,2.0,42.118356,-7.738736,0.3,6,1,2.5,8.3,5.3,2005,3.20000000000005,1
7194,1.0,42.565781,-7.987553,1.25,11,1,2.5,8.3,5.3,2005,3.20000000000005,1
7195,3.0,41.995212,-7.864622,1.05,5,1,2.5,8.3,5.3,2005,3.20000000000005,1
7196,3.0,42.286665,-7.163543,1.15,6,0,2.5,8.3,5.3,2005,3.20000000000005,1
7197,1.0,42.189898,-7.149042,1.32,3,0,2.5,8.3,5.3,2005,3.20000000000005,1
7198,5.0,42.113373,-7.103179,3.23,28,3,2.5,8.3,5.3,2005,3.20000000000005,1
7199,2.0,41.980921,-8.034134,1.0,5,1,3.0,9.7,4.8,2005,5.89999999999998,1
7200,3.0,42.432672,-7.037437,1.1,4,0,3.0,9.7,4.8,2005,5.89999999999998,1
7201,2.4,41.920361,-7.6494,0.25,18,2,3.0,9.7,4.8,2005,5.89999999999998,1
7202,3.0,42.1039,-8.064126,1.45,9,1,3.0,9.7,4.8,2005,5.89999999999998,1
7203,2.0,42.002117,-7.480521,0.33,6,0,8.9,11.1,5.2,2005,4.39999999999998,1
7204,3.5,41.921828,-7.303261,1.35,6,1,8.9,11.1,5.2,2005,4.39999999999998,1
7205,6.5,41.902203,-7.243333,3.3,12,0,8.9,11.1,5.2,2005,4.39999999999998,1
7206,1.0,42.151213,-7.930451,0.4,5,0,6.4,5.0,10.1,2005,4.0,1
7207,4.5,41.88528,-7.287488,1.55,12,0,6.4,5.0,10.1,2005,4.0,1
7208,5.0,42.286446,-7.204859,1.55,23,3,6.4,5.0,10.1,2005,4.0,1
7209,1.0,42.434714,-6.970606,0.45,5,0,6.4,5.0,10.1,2005,4.0,1
7210,4.0,42.357834,-8.297918,1.25,8,1,6.4,5.0,10.1,2005,4.0,1
7211,1.0,41.894282,-7.945682,1.13,5,2,7.5,5.3,10.1,2005,4.29999999999995,1
7212,1.5,42.118356,-7.738736,0.45,2,1,7.5,5.3,10.1,2005,4.29999999999995,1
7213,7.0,42.21825,-7.369252,1.3,17,2,7.5,5.3,10.1,2005,4.29999999999995,1
7214,8.0,41.940885,-7.805234,4.15,12,4,7.5,5.3,10.1,2005,4.29999999999995,1
7215,1.5,42.12486,-7.039214,1.38,7,0,7.5,5.3,10.1,2005,4.29999999999995,1
7216,1.0,42.337295,-7.464817,1.1,5,0,8.7,4.2,9.6,2005,5.30000000000007,1
7217,3.0,42.277541,-7.394488,1.0,5,0,8.7,4.2,9.6,2005,5.30000000000007,1
7218,5.5,42.33566,-7.630072,2.05,25,6,8.7,4.2,9.6,2005,5.30000000000007,1
7219,1.5,42.427862,-7.739149,1.4,12,2,8.7,4.2,9.6,2005,5.30000000000007,1
7220,5.0,41.894282,-7.945682,1.3,9,2,8.7,4.2,9.6,2005,5.30000000000007,1
7221,2.0,42.062663,-7.285943,1.1,6,0,8.7,4.2,9.6,2005,5.30000000000007,1
7222,2.5,42.407452,-7.050339,1.2,21,3,8.7,4.2,9.6,2005,5.30000000000007,1
7223,1.5,41.923595,-7.864928,1.3,5,0,8.7,4.2,9.6,2005,5.30000000000007,1
7224,5.0,42.182982,-7.643787,4.02,29,6,8.7,4.2,9.6,2005,5.30000000000007,1
7225,3.8,41.923662,-7.213416,2.15,13,1,8.7,4.2,9.6,2005,5.30000000000007,1
7226,2.0,42.118356,-7.738736,2.05,6,1,8.7,4.2,9.6,2005,5.30000000000007,1
7227,1.0,41.917843,-8.101218,1.05,14,2,8.7,4.2,9.6,2005,5.30000000000007,1
7228,3.0,41.995212,-7.864622,1.3,5,1,9.9,5.0,9.8,2005,6.19999999999993,1
7229,1.9,41.966958,-7.951702,2.45,11,2,9.9,5.0,9.8,2005,6.19999999999993,1
7230,2.5,42.311929,-7.452366,1.1,6,1,9.9,5.0,9.8,2005,6.19999999999993,1
7231,4.0,42.311929,-7.452366,1.55,6,0,9.9,5.0,9.8,2005,6.19999999999993,1
7232,1.5,42.048474,-7.790423,0.4,6,0,9.9,5.0,9.8,2005,6.19999999999993,1
7233,2.5,42.453132,-8.210266,1.32,18,4,9.9,5.0,9.8,2005,6.19999999999993,1
7234,1.0,42.189168,-7.672114,1.3,13,1,9.9,5.0,9.8,2005,6.19999999999993,1
7235,1.5,42.12486,-7.039214,2.2,1,1,9.9,5.0,9.8,2005,6.19999999999993,1
7236,1.5,41.940885,-7.805234,1.0,5,1,9.9,5.0,9.8,2005,6.19999999999993,1
7237,6.0,42.12486,-7.039214,3.4,15,3,9.9,5.0,9.8,2005,6.19999999999993,1
7238,3.0,41.914588,-8.059252,0.55,12,1,9.9,5.0,9.8,2005,6.19999999999993,1
7239,2.5,42.194933,-7.054949,1.18,7,0,9.9,5.0,9.8,2005,6.19999999999993,1
7240,1.0,41.923595,-7.864928,1.25,1,1,9.9,5.0,9.8,2005,6.19999999999993,1
7241,1.0,41.923595,-7.864928,1.4,11,1,9.9,5.0,9.8,2005,6.19999999999993,1
7242,5.5,42.042411,-7.820563,1.45,9,1,9.9,5.0,9.8,2005,6.19999999999993,1
7243,2.25,41.894282,-7.945682,3.15,7,0,9.9,5.0,9.8,2005,6.19999999999993,1
7244,1.0,42.354689,-7.305881,1.2,5,1,9.9,5.0,9.8,2005,6.19999999999993,1
7245,2.0,42.509746,-8.025887,1.4,9,0,9.9,5.0,9.8,2005,6.19999999999993,1
7246,2.0,42.302233,-7.355573,1.5,5,0,10.3,4.2,8.8,2005,6.0,1
7247,2.0,41.966958,-7.951702,1.0,6,0,10.3,4.2,8.8,2005,6.0,1
7248,3.5,42.094734,-7.057628,1.43,5,0,10.3,4.2,8.8,2005,6.0,1
7249,1.5,41.95351,-7.272318,1.4,10,1,10.3,4.2,8.8,2005,6.0,1
7250,4.0,42.217695,-7.201441,2.4,1,0,10.3,4.2,8.8,2005,6.0,1
7251,6.0,42.113373,-7.103179,1.5,16,1,10.3,4.2,8.8,2005,6.0,1
7252,1.0,42.367946,-7.445781,1.35,11,1,10.3,4.2,8.8,2005,6.0,1
7253,1.0,42.367946,-7.445781,1.0,6,1,10.3,4.2,8.8,2005,6.0,1
7254,3.0,42.113642,-7.59946,1.3,6,0,10.3,4.2,8.8,2005,6.0,1
7255,1.5,42.270302,-7.185638,1.55,6,1,18.5,11.1,10.1,2005,6.79999999999995,1
7256,2.0,41.894282,-7.945682,1.42,5,0,10.3,4.2,8.8,2005,6.0,1
7257,3.0,42.118356,-7.738736,0.5,6,0,10.3,4.2,8.8,2005,6.0,1
7258,2.0,41.969725,-8.149018,1.4,9,0,10.3,4.2,8.8,2005,6.0,1
7259,5.0,42.243866,-7.596146,1.3,2,0,11.8,6.4,7.1,2005,7.29999999999995,1
7260,1.5,42.544542,-8.046952,1.0,5,1,11.8,6.4,7.1,2005,7.29999999999995,1
7261,3.5,41.923595,-7.864928,3.3,7,4,11.8,6.4,7.1,2005,7.29999999999995,1
7262,3.0,41.923595,-7.864928,2.25,7,4,11.8,6.4,7.1,2005,7.29999999999995,1
7263,2.0,42.234061,-7.430299,1.3,9,1,11.8,6.4,7.1,2005,7.29999999999995,1
7264,6.0,42.111998,-7.250142,2.15,6,0,11.8,6.4,7.1,2005,7.29999999999995,1
7265,1.5,42.389729,-7.373615,1.05,5,1,11.8,6.4,7.1,2005,7.29999999999995,1
7266,1.5,41.963276,-7.979916,1.25,7,1,11.8,6.4,7.1,2005,7.29999999999995,1
7267,2.0,42.277541,-7.394488,0.5,6,0,11.8,6.4,7.1,2005,7.29999999999995,1
7268,3.5,42.16819,-7.182022,3.25,6,0,11.8,6.4,7.1,2005,7.29999999999995,1
7269,3.0,41.978371,-7.565493,2.5,6,0,11.8,6.4,7.1,2005,7.29999999999995,1
7270,1.0,42.181628,-7.089576,1.0,5,1,11.8,6.4,7.1,2005,7.29999999999995,1
7271,3.0,41.966958,-7.951702,3.02,5,1,11.8,6.4,7.1,2005,7.29999999999995,1
7272,1.0,42.477034,-6.952572,0.25,8,1,11.8,6.4,7.1,2005,7.29999999999995,1
7273,3.0,42.225801,-7.750388,1.2,9,1,11.8,6.4,7.1,2005,7.29999999999995,2
7274,1.0,42.367946,-7.445781,0.45,7,1,11.8,6.4,7.1,2005,7.29999999999995,1
7275,2.5,42.535126,-8.006168,1.1,5,2,11.8,6.4,7.1,2005,7.29999999999995,1
7276,2.0,42.470816,-7.977528,2.45,16,3,11.8,6.4,7.1,2005,7.29999999999995,1
7277,7.0,42.357834,-8.297918,2.0,6,1,11.8,6.4,7.1,2005,7.29999999999995,1
7278,3.5,42.33853,-6.787814,3.55,9,0,11.8,6.4,7.1,2005,7.29999999999995,1
7279,4.5,42.544542,-8.046952,1.1,9,2,11.8,6.4,7.1,2005,7.29999999999995,1
7280,4.0,41.921828,-7.303261,1.5,7,1,11.8,6.4,7.1,2005,7.29999999999995,1
7281,6.0,41.921828,-7.303261,2.25,5,0,11.8,6.4,7.1,2005,7.29999999999995,1
7282,1.3,41.916176,-7.784231,0.4,5,1,11.8,6.4,7.1,2005,7.29999999999995,2
7283,1.0,42.113373,-7.103179,0.35,6,1,11.8,6.4,7.1,2005,7.29999999999995,1
7284,2.0,42.114404,-8.02761,2.0,12,1,11.8,6.4,7.1,2005,7.29999999999995,1
7285,1.0,42.1334,-7.845109,3.0,11,3,11.8,6.4,7.1,2005,7.29999999999995,1
7286,8.0,42.025292,-7.023061,2.5,6,0,11.8,6.4,7.1,2005,7.29999999999995,1
7287,3.0,42.33566,-7.630072,3.2,11,1,11.8,6.4,7.1,2005,7.29999999999995,1
7288,1.5,42.419271,-8.187306,2.55,8,1,12.7,7.5,9.1,2005,3.20000000000005,1
7289,7.0,41.868889,-7.322278,4.05,10,1,11.8,6.4,7.1,2005,7.29999999999995,1
7290,2.0,42.25549,-7.411632,0.3,5,0,12.7,7.5,9.1,2005,3.20000000000005,1
7291,2.0,42.287638,-7.424469,1.3,6,0,12.7,7.5,9.1,2005,3.20000000000005,1
7292,1.0,42.422002,-7.03698,0.25,5,1,12.7,7.5,9.1,2005,3.20000000000005,1
7293,1.0,42.389729,-7.373615,0.5,11,1,12.7,7.5,9.1,2005,3.20000000000005,1
7294,8.0,42.062663,-7.285943,2.2,6,0,12.7,7.5,9.1,2005,3.20000000000005,1
7295,1.5,42.197242,-8.110532,1.05,13,3,12.7,7.5,9.1,2005,3.20000000000005,2
7296,2.0,42.412187,-7.30324,0.45,5,0,12.7,7.5,9.1,2005,3.20000000000005,1
7297,1.0,42.151213,-7.930451,1.1,16,2,12.7,7.5,9.1,2005,3.20000000000005,1
7298,3.15,41.954066,-7.941512,1.0,12,3,12.7,7.5,9.1,2005,3.20000000000005,1
7299,1.0,42.419271,-8.187306,1.3,8,2,12.7,7.5,9.1,2005,3.20000000000005,4
7300,1.6,42.211852,-7.6037,1.0,14,3,12.7,7.5,9.1,2005,3.20000000000005,1
7301,4.0,42.160169,-7.034299,2.0,5,0,12.7,7.5,9.1,2005,3.20000000000005,1
7302,3.0,42.455428,-8.158392,0.5,9,1,12.7,7.5,9.1,2005,3.20000000000005,1
7303,6.0,42.386228,-7.456458,3.15,24,1,12.7,7.5,9.1,2005,3.20000000000005,1
7304,2.5,42.362881,-7.414612,1.3,11,1,12.7,7.5,9.1,2005,3.20000000000005,1
7305,1.0,42.261662,-8.174165,1.0,5,1,12.7,7.5,9.1,2005,3.20000000000005,1
7306,4.0,41.901518,-7.46714,1.1,13,1,12.7,7.5,9.1,2005,3.20000000000005,1
7307,2.0,42.266527,-7.458109,2.1,11,0,12.7,7.5,9.1,2005,3.20000000000005,1
7308,2.0,42.118356,-7.738736,1.2,5,1,12.7,7.5,9.1,2005,3.20000000000005,1
7309,4.0,42.09035,-7.979055,4.1,20,4,12.7,7.5,9.1,2005,3.20000000000005,1
7310,3.5,42.118356,-7.738736,1.1,6,0,12.1,8.3,6.6,2005,5.79999999999995,1
7311,4.0,42.118356,-7.738736,2.0,10,1,12.1,8.3,6.6,2005,5.79999999999995,1
7312,3.0,42.25549,-7.411632,2.45,4,0,12.1,8.3,6.6,2005,5.79999999999995,1
7313,6.5,42.244404,-7.373705,1.15,12,1,12.1,8.3,6.6,2005,5.79999999999995,1
7314,2.5,42.25549,-7.411632,0.25,4,0,12.1,8.3,6.6,2005,5.79999999999995,1
7315,1.0,42.152354,-7.161453,1.15,4,0,12.1,8.3,6.6,2005,5.79999999999995,1
7316,1.2,42.173885,-7.042725,1.15,7,1,12.1,8.3,6.6,2005,5.79999999999995,1
7317,3.5,42.296521,-7.482124,1.05,12,0,12.1,8.3,6.6,2005,5.79999999999995,1
7318,1.5,42.002521,-7.974193,1.1,7,0,12.1,8.3,6.6,2005,5.79999999999995,1
7319,1.5,42.453132,-8.210266,1.45,4,1,14.5,8.3,8.4,2005,5.40000000000009,1
7320,2.0,42.239271,-7.177304,3.45,5,0,14.5,8.3,8.4,2005,5.40000000000009,1
7321,9.0,42.244404,-7.373705,1.15,12,1,14.5,8.3,8.4,2005,5.40000000000009,1
7322,1.0,42.419271,-8.187306,2.05,23,5,14.5,8.3,8.4,2005,5.40000000000009,1
7323,2.5,42.244404,-7.373705,1.55,10,1,14.5,8.3,8.4,2005,5.40000000000009,1
7324,3.8,42.241621,-7.404465,0.4,5,0,14.5,8.3,8.4,2005,5.40000000000009,1
7325,2.0,42.301985,-7.399812,1.1,5,0,14.5,8.3,8.4,2005,5.40000000000009,1
7326,1.3,42.357993,-7.365363,1.4,9,1,14.5,8.3,8.4,2005,5.40000000000009,1
7327,2.0,42.270645,-8.249436,1.25,13,2,14.5,8.3,8.4,2005,5.40000000000009,1
7328,1.5,42.389729,-7.373615,1.55,11,1,14.5,8.3,8.4,2005,5.40000000000009,1
7329,6.2,42.2644,-7.335642,2.45,6,0,14.5,8.3,8.4,2005,5.40000000000009,1
7330,2.5,42.304143,-8.241844,2.05,12,2,14.5,8.3,8.4,2005,5.40000000000009,1
7331,2.5,42.304143,-8.241844,1.05,5,0,14.5,8.3,8.4,2005,5.40000000000009,2
7332,1.31,42.194933,-7.054949,1.25,5,0,14.5,8.3,8.4,2005,5.40000000000009,1
7333,2.0,42.113373,-7.103179,1.15,5,1,14.5,8.3,8.4,2005,5.40000000000009,1
7334,1.5,42.113543,-8.180216,1.2,5,1,14.5,8.3,8.4,2005,5.40000000000009,1
7335,2.0,42.244404,-7.373705,1.35,6,0,14.1,8.6,3.9,2005,5.59999999999991,1
7336,3.0,42.118356,-7.738736,1.3,6,1,14.1,8.6,3.9,2005,5.59999999999991,1
7337,1.0,42.048474,-7.790423,0.45,6,0,14.1,8.6,3.9,2005,5.59999999999991,1
7338,5.0,42.181715,-7.016704,3.15,16,4,14.1,8.6,3.9,2005,5.59999999999991,1
7339,3.02,42.21825,-7.369252,3.1,6,0,14.1,8.6,3.9,2005,5.59999999999991,1
7340,9.0,42.12486,-7.039214,2.4,11,2,14.1,8.6,3.9,2005,5.59999999999991,1
7341,4.0,42.387704,-7.402483,1.35,6,1,14.1,8.6,3.9,2005,5.59999999999991,1
7342,2.5,41.963276,-7.979916,1.0,11,2,14.1,8.6,3.9,2005,5.59999999999991,1
7343,1.5,42.107328,-7.019932,1.15,5,0,14.1,8.6,3.9,2005,5.59999999999991,1
7344,2.0,42.270302,-7.185638,0.5,5,0,14.1,8.6,3.9,2005,5.59999999999991,1
7345,1.5,42.247705,-7.267098,0.3,5,0,14.1,8.6,3.9,2005,5.59999999999991,1
7346,2.0,42.078559,-7.837834,1.22,5,1,14.1,8.6,3.9,2005,5.59999999999991,1
7347,1.5,42.453132,-8.210266,2.15,6,2,14.1,8.6,3.9,2005,5.59999999999991,1
7348,1.5,42.412187,-7.30324,1.05,6,1,16.7,5.8,8.2,2005,5.70000000000005,1
7349,2.5,41.936692,-7.243629,3.05,12,1,16.7,5.8,8.2,2005,5.70000000000005,1
7350,1.5,42.118356,-7.738736,1.1,5,1,16.7,5.8,8.2,2005,5.70000000000005,1
7351,3.5,42.444192,-7.794682,1.5,6,1,16.7,5.8,8.2,2005,5.70000000000005,1
7352,1.0,42.257138,-7.223173,0.22,5,0,16.7,5.8,8.2,2005,5.70000000000005,1
7353,1.0,42.196044,-7.00429,1.05,11,0,16.7,5.8,8.2,2005,5.70000000000005,1
7354,9.0,41.969725,-8.149018,4.05,19,1,16.7,5.8,8.2,2005,5.70000000000005,1
7355,1.5,42.21825,-7.369252,1.15,5,0,16.7,5.8,8.2,2005,5.70000000000005,1
7356,1.0,42.353734,-7.392781,0.35,1,1,16.7,5.8,8.2,2005,5.70000000000005,1
7357,4.0,42.256922,-7.711731,2.2,13,2,16.7,5.8,8.2,2005,5.70000000000005,1
7358,1.0,41.894282,-7.945682,1.15,5,0,16.7,5.8,8.2,2005,5.70000000000005,1
7359,4.0,42.147276,-7.053505,4.15,12,0,16.7,5.8,8.2,2005,5.70000000000005,1
7360,1.5,41.894282,-7.945682,2.5,6,1,16.7,5.8,8.2,2005,5.70000000000005,1
7361,6.0,42.138813,-8.000518,3.05,20,3,16.7,5.8,8.2,2005,5.70000000000005,1
7362,2.5,42.138813,-8.000518,1.25,6,0,16.7,5.8,8.2,2005,5.70000000000005,1
7363,1.5,41.990901,-7.648006,1.26,6,1,16.7,5.8,8.2,2005,5.70000000000005,1
7364,1.0,42.177221,-8.03912,2.1,6,1,16.7,5.8,8.2,2005,5.70000000000005,4
7365,2.0,42.06764,-7.886528,1.55,10,2,16.6,10.0,9.0,2005,6.5,1
7366,1.5,42.118356,-7.738736,0.25,6,1,16.6,10.0,9.0,2005,6.5,1
7367,2.02,42.266527,-7.458109,2.25,6,0,16.6,10.0,9.0,2005,6.5,1
7368,1.0,42.110543,-7.878774,1.1,5,0,16.6,10.0,9.0,2005,6.5,1
7369,1.5,42.21825,-7.369252,2.55,5,0,16.6,10.0,9.0,2005,6.5,1
7370,7.0,42.357834,-8.297918,2.35,23,5,16.6,10.0,9.0,2005,6.5,1
7371,1.5,42.377297,-7.355024,1.2,17,1,16.6,10.0,9.0,2005,6.5,1
7372,1.5,42.147276,-7.053505,3.05,6,1,16.6,10.0,9.0,2005,6.5,4
7373,1.7,42.21825,-7.369252,1.1,6,0,16.6,10.0,9.0,2005,6.5,1
7374,2.0,41.96825,-7.27029,1.2,10,1,16.6,10.0,9.0,2005,6.5,1
7375,3.0,42.264912,-7.864402,2.1,1,0,16.6,10.0,9.0,2005,6.5,2
7376,4.5,42.062005,-8.038309,2.02,17,3,16.6,10.0,9.0,2005,6.5,1
7377,2.0,42.287638,-7.424469,1.2,7,0,16.6,10.0,9.0,2005,6.5,1
7378,2.5,42.565781,-7.987553,2.4,6,1,16.6,10.0,9.0,2005,6.5,1
7379,1.0,42.147276,-7.053505,2.55,3,0,16.6,10.0,9.0,2005,6.5,1
7380,1.5,42.357834,-8.297918,1.25,1,0,16.6,10.0,9.0,2005,6.5,1
7381,1.0,42.219177,-7.161441,2.15,12,1,16.6,10.0,9.0,2005,6.5,1
7382,1.5,42.1334,-7.845109,0.5,6,1,16.6,10.0,9.0,2005,6.5,1
7383,2.5,42.181715,-7.016704,0.3,6,0,16.6,10.0,9.0,2005,6.5,1
7384,1.0,42.270645,-8.249436,3.15,3,0,16.6,10.0,9.0,2005,6.5,1
7385,8.0,42.356235,-7.916757,3.05,2,0,16.6,10.0,9.0,2005,6.5,1
7386,1.5,42.1334,-7.845109,0.45,5,1,16.6,10.0,9.0,2005,6.5,1
7387,2.0,42.38933,-7.569243,1.25,6,0,16.6,10.0,9.0,2005,6.5,1
7388,1.0,42.426497,-8.136011,1.5,4,1,16.6,10.0,9.0,2005,6.5,1
7389,4.5,42.386608,-7.729528,3.2,11,2,16.6,10.0,9.0,2005,6.5,1
7390,1.5,42.002521,-7.974193,1.25,6,1,16.8,11.9,3.3,2005,6.0,1
7391,2.0,42.062005,-8.038309,2.4,5,0,16.8,11.9,3.3,2005,6.0,1
7392,1.0,42.073836,-7.86628,1.3,6,0,16.8,11.9,3.3,2005,6.0,1
7393,1.0,41.910949,-7.828111,0.55,4,0,16.8,11.9,3.3,2005,6.0,1
7394,1.5,41.891828,-7.376788,0.3,5,1,16.8,11.9,3.3,2005,6.0,1
7395,4.0,42.196743,-8.160307,3.2,16,0,16.8,11.9,3.3,2005,6.0,1
7396,1.0,41.954066,-7.941512,0.15,4,1,16.8,11.9,3.3,2005,6.0,1
7397,1.0,42.211852,-7.6037,1.0,5,1,16.8,11.9,3.3,2005,6.0,1
7398,2.0,41.894282,-7.945682,1.4,5,0,16.8,11.9,3.3,2005,6.0,1
7399,3.0,41.978371,-7.565493,1.4,7,0,16.8,11.9,3.3,2005,6.0,1
7400,1.0,42.244404,-7.373705,0.15,5,0,16.8,11.9,3.3,2005,6.0,1
7401,1.0,42.13759,-7.395911,0.4,2,0,16.8,11.9,3.3,2005,6.0,1
7402,2.4,42.163837,-7.677147,0.55,6,0,16.8,11.9,3.3,2005,6.0,1
7403,1.0,42.147276,-7.053505,2.05,6,0,16.8,11.9,3.3,2005,6.0,1
7404,3.1,42.196743,-8.160307,1.5,6,1,16.8,11.9,3.3,2005,6.0,1
7405,1.0,42.552782,-7.985132,1.5,4,0,16.8,11.9,3.3,2005,6.0,1
7406,1.5,42.225801,-7.750388,1.15,6,0,16.8,11.9,3.3,2005,6.0,1
7407,2.5,41.966958,-7.951702,2.44,9,1,16.8,11.9,3.3,2005,6.0,1
7408,1.0,41.971801,-7.212831,3.05,11,1,16.8,11.9,3.3,2005,6.0,1
7409,1.5,41.894282,-7.945682,1.52,5,1,16.8,11.9,3.3,2005,6.0,1
7410,4.5,42.544542,-8.046952,1.15,8,1,16.8,11.9,3.3,2005,6.0,1
7411,1.5,41.969725,-8.149018,2.22,5,0,16.8,11.9,3.3,2005,6.0,1
7412,2.5,42.078559,-7.837834,1.52,5,1,16.8,11.9,3.3,2005,6.0,1
7413,1.0,42.238263,-7.852676,2.35,2,1,16.8,11.9,3.3,2005,6.0,2
7414,1.0,42.200012,-7.924953,1.45,6,1,16.8,11.9,3.3,2005,6.0,2
7415,1.5,42.368726,-7.240579,1.35,6,0,16.8,11.9,3.3,2005,6.0,1
7416,1.0,42.304143,-8.241844,1.45,6,1,16.8,11.9,3.3,2005,6.0,1
7417,3.0,42.45566,-8.130368,4.05,4,1,16.8,11.9,3.3,2005,6.0,1
7418,2.5,42.196743,-8.160307,2.25,2,1,15.0,8.1,0.0,2005,8.39999999999998,1
7419,2.0,42.285751,-7.502735,0.35,1,1,15.0,8.1,0.0,2005,8.39999999999998,1
7420,1.5,42.270645,-8.249436,3.05,6,1,15.0,8.1,0.0,2005,8.39999999999998,1
7421,2.0,41.972586,-7.712589,0.3,5,0,15.0,8.1,0.0,2005,8.39999999999998,1
7422,1.5,41.923662,-7.213416,1.1,6,0,15.0,8.1,0.0,2005,8.39999999999998,1
7423,6.5,42.369299,-7.465981,3.1,11,0,15.0,8.1,0.0,2005,8.39999999999998,1
7424,4.0,42.277541,-7.394488,2.5,11,0,15.0,8.1,0.0,2005,8.39999999999998,1
7425,4.0,42.131721,-7.132455,3.55,11,6,15.0,8.1,0.0,2005,8.39999999999998,1
7426,1.0,42.319778,-6.84826,4.15,6,0,15.0,8.1,0.0,2005,8.39999999999998,1
7427,5.5,42.337295,-7.464817,3.25,5,0,15.0,8.1,0.0,2005,8.39999999999998,1
7428,6.0,42.169966,-7.145604,1.1,11,1,15.0,8.1,0.0,2005,8.39999999999998,1
7429,1.0,42.196044,-7.00429,0.5,15,1,15.0,8.1,0.0,2005,8.39999999999998,1
7430,1.0,42.173885,-7.042725,1.05,5,1,15.0,8.1,0.0,2005,8.39999999999998,1
7431,2.0,41.891828,-7.376788,1.15,7,1,15.0,8.1,0.0,2005,8.39999999999998,1
7432,1.0,42.509081,-8.072626,0.4,5,1,17.5,13.6,1.6,2005,5.39999999999998,3
7433,3.0,41.923595,-7.864928,2.1,4,1,17.5,13.6,1.6,2005,5.39999999999998,1
7434,1.5,41.988437,-7.932034,0.5,6,0,17.5,13.6,1.6,2005,5.39999999999998,1
7435,3.5,42.024159,-7.999224,1.35,18,1,15.7,8.1,1.7,2005,5.29999999999995,1
7436,1.5,42.310647,-7.239286,1.1,6,1,9.0,12.8,9.7,2005,5.60000000000002,1
7437,1.0,41.961623,-8.036682,0.3,5,0,9.0,12.8,9.7,2005,5.60000000000002,1
7438,6.0,41.923595,-7.864928,2.4,9,3,9.0,12.8,9.7,2005,5.60000000000002,1
7439,3.0,41.95351,-7.272318,3.27,16,2,9.0,12.8,9.7,2005,5.60000000000002,1
7440,2.0,42.112313,-7.930283,1.55,13,1,9.0,12.8,9.7,2005,5.60000000000002,2
7441,3.0,42.196772,-7.125926,3.33,5,1,10.2,6.7,11.8,2005,5.0,1
7442,5.0,42.107328,-7.019932,4.15,6,0,10.2,6.7,11.8,2005,5.0,1
7443,3.0,42.196044,-7.00429,3.0,20,2,10.2,6.7,11.8,2005,5.0,1
7444,1.0,42.12486,-7.039214,2.45,7,0,10.2,6.7,11.8,2005,5.0,3
7445,6.4,41.961623,-8.036682,1.55,14,3,11.3,8.9,11.8,2005,6.0,1
7446,2.7,42.094734,-7.057628,1.3,25,4,11.3,8.9,11.8,2005,6.0,1
7447,3.5,42.107092,-8.156315,3.3,5,1,11.3,8.9,11.8,2005,6.0,1
7448,1.0,42.138165,-7.940315,0.55,5,1,13.2,8.1,11.9,2005,8.20000000000005,1
7449,2.0,41.966958,-7.951702,1.2,9,2,13.2,8.1,11.9,2005,8.20000000000005,1
7450,4.0,41.974901,-7.853686,1.4,6,1,13.2,8.1,11.9,2005,8.20000000000005,1
7451,2.0,41.864971,-7.573489,1.1,11,0,11.9,8.1,0.0,2005,0.800000000000068,1
7452,5.0,41.864971,-7.573489,2.05,2,0,11.8,6.4,7.1,2005,7.29999999999995,1
7453,1.01,42.097274,-7.635736,2.2,12,1,14.9,7.2,9.9,2005,4.70000000000005,1
7454,1.5,42.042234,-7.758511,2.2,17,4,16.4,7.2,9.8,2005,2.09999999999991,3
7455,2.0,41.9533,-7.868781,1.26,4,1,19.3,11.7,11.6,2005,5.29999999999995,1
7456,6.0,42.357834,-8.297918,3.1,12,3,19.3,11.7,11.6,2005,5.29999999999995,1
7457,3.0,42.131385,-7.072938,1.3,10,0,17.2,11.4,2.5,2005,2.70000000000005,1
7458,1.5,42.094734,-7.057628,0.5,7,0,17.2,11.4,2.5,2005,2.70000000000005,1
7459,1.0,42.453132,-8.210266,1.35,9,4,17.2,11.4,2.5,2005,2.70000000000005,1
7460,1.0,42.456696,-8.307481,0.55,8,2,16.0,9.4,7.2,2005,3.39999999999998,1
7461,1.0,42.367946,-7.445781,1.15,5,1,17.6,8.3,13.0,2005,6.39999999999998,1
7462,2.5,42.270302,-7.185638,1.2,9,0,17.6,8.3,13.0,2005,6.39999999999998,1
7463,2.0,42.196044,-7.00429,3.1,7,0,19.3,10.0,10.9,2005,4.39999999999998,1
7464,2.0,42.257138,-7.223173,1.0,19,4,19.4,5.8,12.5,2005,4.60000000000002,2
7465,2.0,42.078559,-7.837834,1.1,6,0,20.5,6.4,13.9,2005,6.70000000000005,1
7466,1.0,41.859085,-7.415097,0.45,6,1,20.3,7.2,14.0,2005,3.80000000000007,1
7467,1.5,42.143626,-7.74437,1.25,7,0,23.5,7.2,13.9,2005,4.79999999999995,1
